2019-03-02T19:15:35.439,22.1,86.98
2019-03-02T19:15:37.441,24.2,86.99
2019-03-02T19:15:39.444,32.9,87.06
2019-03-02T19:15:41.449,30.0,87.2
2019-03-02T19:15:43.450,31.3,87.25
2019-03-02T19:15:45.454,21.4,87.25
2019-03-02T19:15:47.459,20.6,87.25
2019-03-02T19:15:49.473,23.4,87.25
2019-03-02T19:15:51.477,21.6,87.25
2019-03-02T19:15:53.481,21.8,87.25
2019-03-02T19:15:55.485,22.1,87.27
2019-03-02T19:15:57.487,23.0,87.27
2019-03-02T19:15:59.492,23.5,87.28
2019-03-02T19:16:01.494,22.3,87.28
2019-03-02T19:16:03.497,22.1,87.28
2019-03-02T19:16:05.501,20.9,87.28
2019-03-02T19:16:07.506,23.1,87.29
2019-03-02T19:16:09.511,20.6,87.29
2019-03-02T19:16:11.515,19.5,87.29
2019-03-02T19:16:13.519,24.3,87.3
2019-03-02T19:16:15.522,25.6,87.3
2019-03-02T19:16:17.524,25.3,87.32
2019-03-02T19:16:19.527,30.1,87.32
2019-03-02T19:16:21.530,25.7,87.32
2019-03-02T19:16:23.534,25.0,87.32
2019-03-02T19:16:25.537,25.4,87.33
2019-03-02T19:16:27.540,20.8,87.33
2019-03-02T19:16:29.544,23.3,87.33
2019-03-02T19:16:31.549,26.7,87.33
2019-03-02T19:16:33.553,31.2,87.33
2019-03-02T19:16:35.555,24.6,87.34
2019-03-02T19:16:37.557,27.6,87.36
2019-03-02T19:16:39.560,28.4,87.34
2019-03-02T19:16:41.562,27.8,87.34
2019-03-02T19:16:43.565,27.9,87.34
2019-03-02T19:16:45.567,25.5,87.34
2019-03-02T19:16:47.570,22.6,87.34
2019-03-02T19:16:49.573,25.0,87.34
2019-03-02T19:16:51.577,24.9,87.36
2019-03-02T19:16:53.580,27.1,87.36
2019-03-02T19:16:55.582,22.9,87.37
2019-03-02T19:16:57.586,32.9,87.37
2019-03-02T19:16:59.589,30.9,87.4
2019-03-02T19:17:01.591,25.7,87.38
2019-03-02T19:17:03.594,26.2,87.38
2019-03-02T19:17:05.597,27.5,87.4
2019-03-02T19:17:07.599,23.8,87.38
2019-03-02T19:17:09.602,23.0,87.38
2019-03-02T19:17:11.607,23.3,87.38
2019-03-02T19:17:13.609,24.8,87.38
2019-03-02T19:17:15.611,26.0,87.4
2019-03-02T19:17:17.613,24.9,87.4
2019-03-02T19:17:19.615,24.8,87.41
2019-03-02T19:17:21.618,23.5,87.4
2019-03-02T19:17:23.619,23.2,87.41
2019-03-02T19:17:25.621,23.3,87.41
2019-03-02T19:17:27.623,23.2,87.41
2019-03-02T19:17:29.626,23.6,87.42
2019-03-02T19:17:31.629,27.6,87.42
2019-03-02T19:17:33.632,29.0,87.4
2019-03-02T19:17:35.634,30.4,86.93
2019-03-02T19:17:37.636,23.5,86.94
2019-03-02T19:17:39.639,23.5,86.95
2019-03-02T19:17:41.640,22.7,86.91
2019-03-02T19:17:43.642,24.6,86.91
2019-03-02T19:17:45.645,23.9,86.93
2019-03-02T19:17:47.648,21.9,86.93
2019-03-02T19:17:49.652,25.1,86.95
2019-03-02T19:17:51.655,20.7,86.97
2019-03-02T19:17:53.656,24.5,86.99
2019-03-02T19:17:55.658,24.0,86.99
2019-03-02T19:17:57.659,23.0,86.99
2019-03-02T19:17:59.660,22.8,87.02
2019-03-02T19:18:01.662,23.6,87.04
2019-03-02T19:18:03.665,25.2,87.03
2019-03-02T19:18:05.668,26.4,87.06
2019-03-02T19:18:07.672,24.8,87.07
2019-03-02T19:18:09.676,23.9,87.06
2019-03-02T19:18:11.678,23.5,87.07
2019-03-02T19:18:13.680,23.5,87.07
2019-03-02T19:18:15.682,27.8,87.08
2019-03-02T19:18:17.685,27.2,87.11
2019-03-02T19:18:19.687,25.9,87.1
2019-03-02T19:18:21.690,25.5,87.1
2019-03-02T19:18:23.692,22.9,87.16
2019-03-02T19:18:25.693,21.3,87.14
2019-03-02T19:18:27.696,21.5,87.14
2019-03-02T19:18:29.697,22.1,87.15
2019-03-02T19:18:31.699,22.1,87.15
2019-03-02T19:18:33.700,23.6,87.15
2019-03-02T19:18:35.702,27.5,86.93
2019-03-02T19:18:37.703,25.3,86.98
2019-03-02T19:18:39.706,25.2,87.11
2019-03-02T19:18:41.709,27.2,87.02
2019-03-02T19:18:43.711,30.0,86.97
2019-03-02T19:18:45.713,45.7,87.63
2019-03-02T19:18:47.716,39.0,87.42
2019-03-02T19:18:49.717,44.7,87.6
2019-03-02T19:18:51.719,21.4,87.6
2019-03-02T19:18:53.720,25.6,88.05
2019-03-02T19:18:55.721,61.0,89.56
2019-03-02T19:18:57.722,58.2,90.56
2019-03-02T19:18:59.723,56.1,91.34
2019-03-02T19:19:01.724,57.4,92.53
2019-03-02T19:19:03.725,66.9,93.84
2019-03-02T19:19:05.726,53.5,93.54
2019-03-02T19:19:07.728,50.0,93.55
2019-03-02T19:19:09.729,39.5,92.6
2019-03-02T19:19:11.731,48.8,92.88
2019-03-02T19:19:13.734,45.9,93.19
2019-03-02T19:19:15.736,47.5,93.16
2019-03-02T19:19:17.737,42.2,93.2
2019-03-02T19:19:19.740,34.4,89.0
2019-03-02T19:19:21.741,32.2,89.02
2019-03-02T19:19:23.742,29.5,89.08
2019-03-02T19:19:25.743,22.7,89.02
2019-03-02T19:19:27.745,25.0,89.04
2019-03-02T19:19:29.746,31.5,90.17
2019-03-02T19:19:31.748,52.6,90.73
2019-03-02T19:19:33.750,62.0,92.06
2019-03-02T19:19:35.752,50.0,92.84
2019-03-02T19:19:37.753,57.7,92.37
2019-03-02T19:19:39.754,48.4,92.76
2019-03-02T19:19:41.756,42.3,92.59
2019-03-02T19:19:43.757,42.3,92.58
2019-03-02T19:19:45.760,40.6,92.59
2019-03-02T19:19:47.761,21.6,92.6
2019-03-02T19:19:49.763,22.9,92.58
2019-03-02T19:19:51.767,29.7,92.62
2019-03-02T19:19:53.771,28.3,92.58
2019-03-02T19:19:55.772,36.2,92.53
2019-03-02T19:19:57.775,40.3,92.66
2019-03-02T19:19:59.775,37.9,92.84
2019-03-02T19:20:01.777,34.3,92.97
2019-03-02T19:20:03.779,46.8,90.43
2019-03-02T19:20:05.780,48.9,90.57
2019-03-02T19:20:07.781,48.0,90.64
2019-03-02T19:20:09.782,42.1,90.61
2019-03-02T19:20:11.783,34.9,90.65
2019-03-02T19:20:13.784,32.2,90.63
2019-03-02T19:20:15.786,48.0,90.69
2019-03-02T19:20:17.791,43.0,88.06
2019-03-02T19:20:19.793,39.2,88.27
2019-03-02T19:20:21.795,35.5,88.32
2019-03-02T19:20:23.796,23.0,88.29
2019-03-02T19:20:25.798,28.5,88.31
2019-03-02T19:20:27.799,34.8,88.33
2019-03-02T19:20:29.802,21.0,88.33
2019-03-02T19:20:31.804,21.3,88.33
2019-03-02T19:20:33.806,22.6,88.41
2019-03-02T19:20:35.808,32.5,88.36
2019-03-02T19:20:37.810,46.4,88.85
2019-03-02T19:20:39.812,49.4,89.22
2019-03-02T19:20:41.812,64.6,90.3
2019-03-02T19:20:43.813,53.6,91.65
2019-03-02T19:20:45.814,38.9,91.88
2019-03-02T19:20:47.815,46.4,91.91
2019-03-02T19:20:49.815,46.5,91.47
2019-03-02T19:20:51.816,45.8,91.98
2019-03-02T19:20:53.817,34.4,91.33
2019-03-02T19:20:55.819,34.4,91.65
2019-03-02T19:20:57.822,37.7,91.58
2019-03-02T19:20:59.823,25.1,91.39
2019-03-02T19:21:01.825,38.7,91.5
2019-03-02T19:21:03.826,46.3,91.74
2019-03-02T19:21:05.828,41.5,91.74
2019-03-02T19:21:07.829,34.8,91.61
2019-03-02T19:21:09.830,38.2,91.68
2019-03-02T19:21:11.832,42.1,91.8
2019-03-02T19:21:13.833,40.4,91.63
2019-03-02T19:21:15.835,32.3,91.6
2019-03-02T19:21:17.839,45.8,91.93
2019-03-02T19:21:19.840,29.7,92.07
2019-03-02T19:21:21.842,36.7,92.27
2019-03-02T19:21:23.843,41.5,92.36
2019-03-02T19:21:25.847,41.9,92.46
2019-03-02T19:21:27.849,39.0,92.51
2019-03-02T19:21:29.850,35.8,92.84
2019-03-02T19:21:31.852,37.3,92.58
2019-03-02T19:21:33.854,48.4,92.77
2019-03-02T19:21:35.855,39.0,92.75
2019-03-02T19:21:37.856,29.7,93.05
2019-03-02T19:21:39.857,30.1,92.73
2019-03-02T19:21:41.859,30.9,93.19
2019-03-02T19:21:43.860,57.2,94.04
2019-03-02T19:21:45.863,59.8,95.05
2019-03-02T19:21:47.863,57.0,95.14
2019-03-02T19:21:49.864,56.1,94.62
2019-03-02T19:21:51.865,59.3,94.36
2019-03-02T19:21:53.865,49.3,94.58
2019-03-02T19:21:55.866,46.0,94.77
2019-03-02T19:21:57.868,47.1,94.83
2019-03-02T19:21:59.869,44.0,95.35
2019-03-02T19:22:01.870,49.7,95.83
2019-03-02T19:22:03.871,47.6,96.42
2019-03-02T19:22:05.872,53.5,96.8
2019-03-02T19:22:07.873,51.9,97.25
2019-03-02T19:22:09.874,36.1,97.36
2019-03-02T19:22:11.874,30.4,97.49
2019-03-02T19:22:13.875,30.3,97.57
2019-03-02T19:22:15.876,40.6,97.53
2019-03-02T19:22:17.877,48.2,97.71
2019-03-02T19:22:19.879,43.4,97.64
2019-03-02T19:22:21.880,34.8,97.67
2019-03-02T19:22:23.881,30.2,97.64
2019-03-02T19:22:25.881,33.2,97.49
2019-03-02T19:22:27.882,36.3,97.53
2019-03-02T19:22:29.883,32.5,97.54
2019-03-02T19:22:31.884,39.7,97.84
2019-03-02T19:22:33.886,36.5,97.76
2019-03-02T19:22:35.886,36.0,97.81
2019-03-02T19:22:37.888,34.2,97.81
2019-03-02T19:22:39.890,37.2,97.76
2019-03-02T19:22:41.893,34.5,97.67
2019-03-02T19:22:43.893,37.0,97.72
2019-03-02T19:22:45.894,41.2,97.4
2019-03-02T19:22:47.897,36.3,97.28
2019-03-02T19:22:49.898,51.9,97.49
2019-03-02T19:22:51.898,50.6,98.07
2019-03-02T19:22:53.899,32.0,98.06
2019-03-02T19:22:55.900,36.1,98.09
2019-03-02T19:22:57.901,44.5,98.03
2019-03-02T19:22:59.902,39.1,97.86
2019-03-02T19:23:01.902,36.2,97.88
2019-03-02T19:23:03.903,39.0,97.4
2019-03-02T19:23:05.904,39.2,97.34
2019-03-02T19:23:07.906,39.3,97.36
2019-03-02T19:23:09.908,48.4,97.4
2019-03-02T19:23:11.911,28.6,97.41
2019-03-02T19:23:13.911,32.9,97.49
2019-03-02T19:23:15.913,38.4,97.42
2019-03-02T19:23:17.914,35.7,97.49
2019-03-02T19:23:19.915,33.6,97.54
2019-03-02T19:23:21.916,43.9,97.89
2019-03-02T19:23:23.917,48.6,97.79
2019-03-02T19:23:25.917,41.0,97.77
2019-03-02T19:23:27.918,32.9,97.81
2019-03-02T19:23:29.920,29.0,97.79
2019-03-02T19:23:31.922,40.8,97.68
2019-03-02T19:23:33.923,43.3,97.68
2019-03-02T19:23:35.924,40.6,97.7
2019-03-02T19:23:37.925,47.6,97.67
2019-03-02T19:23:39.927,41.1,97.73
2019-03-02T19:23:41.928,42.1,97.75
2019-03-02T19:23:43.929,36.3,97.76
2019-03-02T19:23:45.929,34.8,97.73
2019-03-02T19:23:47.930,29.6,97.75
2019-03-02T19:23:49.931,36.5,97.79
2019-03-02T19:23:51.932,41.5,97.8
2019-03-02T19:23:53.932,33.2,97.84
2019-03-02T19:23:55.933,38.5,97.97
2019-03-02T19:23:57.934,36.2,98.02
2019-03-02T19:23:59.935,31.5,97.99
2019-03-02T19:24:01.937,44.0,98.06
2019-03-02T19:24:03.939,46.0,98.11
2019-03-02T19:24:05.940,41.8,97.73
2019-03-02T19:24:07.942,32.1,97.66
2019-03-02T19:24:09.944,43.8,95.14
2019-03-02T19:24:11.945,40.2,95.03
2019-03-02T19:24:13.946,35.6,94.82
2019-03-02T19:24:15.948,39.5,94.69
2019-03-02T19:24:17.948,40.4,94.71
2019-03-02T19:24:19.949,39.4,94.73
2019-03-02T19:24:21.952,30.2,94.74
2019-03-02T19:24:23.953,29.9,94.8
2019-03-02T19:24:25.953,25.5,94.86
2019-03-02T19:24:27.954,38.9,94.84
2019-03-02T19:24:29.957,43.2,94.82
2019-03-02T19:24:31.965,34.1,94.83
2019-03-02T19:24:33.965,35.8,94.86
2019-03-02T19:24:35.966,36.6,94.92
2019-03-02T19:24:37.967,33.6,94.99
2019-03-02T19:24:39.968,43.7,95.13
2019-03-02T19:24:41.969,48.7,95.43
2019-03-02T19:24:43.970,38.6,95.26
2019-03-02T19:24:45.971,29.5,95.13
2019-03-02T19:24:47.972,28.9,95.05
2019-03-02T19:24:49.973,36.9,95.08
2019-03-02T19:24:51.974,35.3,95.29
2019-03-02T19:24:53.975,37.1,95.2
2019-03-02T19:24:55.975,26.6,95.29
2019-03-02T19:24:57.976,28.1,95.16
2019-03-02T19:24:59.977,23.3,95.07
2019-03-02T19:25:01.979,48.3,95.1
2019-03-02T19:25:03.982,40.1,95.16
2019-03-02T19:25:05.983,50.4,89.13
2019-03-02T19:25:07.984,34.4,89.24
2019-03-02T19:25:09.985,46.5,89.56
2019-03-02T19:25:11.987,27.9,89.62
2019-03-02T19:25:13.988,44.4,89.83
2019-03-02T19:25:15.989,55.6,90.44
2019-03-02T19:25:17.990,50.7,90.53
2019-03-02T19:25:19.990,40.4,90.36
2019-03-02T19:25:21.991,49.8,90.65
2019-03-02T19:25:23.992,43.8,90.61
2019-03-02T19:25:25.993,40.3,91.11
2019-03-02T19:25:27.993,44.7,91.09
2019-03-02T19:25:29.995,42.2,91.28
2019-03-02T19:25:31.996,23.1,91.2
2019-03-02T19:25:33.997,23.5,91.2
2019-03-02T19:25:35.998,42.1,91.02
2019-03-02T19:25:38.001,46.8,90.35
2019-03-02T19:25:40.001,38.4,90.51
2019-03-02T19:25:42.002,41.8,91.65
2019-03-02T19:25:44.004,31.0,91.82
2019-03-02T19:25:46.006,29.2,91.82
2019-03-02T19:25:48.006,28.1,91.82
2019-03-02T19:25:50.007,27.6,91.68
2019-03-02T19:25:52.008,24.4,91.29
2019-03-02T19:25:54.011,23.4,91.29
2019-03-02T19:25:56.013,22.6,91.34
2019-03-02T19:25:58.015,26.8,91.38
2019-03-02T19:26:00.018,31.8,91.33
2019-03-02T19:26:02.020,25.2,91.33
2019-03-02T19:26:04.022,24.0,91.33
2019-03-02T19:26:06.023,25.8,91.33
2019-03-02T19:26:08.024,21.4,91.33
2019-03-02T19:26:10.026,26.7,91.34
2019-03-02T19:26:12.029,24.2,91.33
2019-03-02T19:26:14.031,21.8,91.32
2019-03-02T19:26:16.033,25.2,91.32
2019-03-02T19:26:18.034,30.5,91.29
2019-03-02T19:26:20.036,26.5,91.13
2019-03-02T19:26:22.038,22.8,91.13
2019-03-02T19:26:24.039,20.3,91.15
2019-03-02T19:26:26.040,20.7,91.17
2019-03-02T19:26:28.041,21.2,91.18
2019-03-02T19:26:30.043,20.6,91.2
2019-03-02T19:26:32.045,29.5,91.22
2019-03-02T19:26:34.046,24.1,91.24
2019-03-02T19:26:36.048,25.1,91.26
2019-03-02T19:26:38.050,22.4,91.25
2019-03-02T19:26:40.051,21.0,91.25
2019-03-02T19:26:42.052,29.2,91.3
2019-03-02T19:26:44.054,32.7,91.33
2019-03-02T19:26:46.057,27.9,90.69
2019-03-02T19:26:48.058,22.3,90.68
2019-03-02T19:26:50.060,29.8,90.68
2019-03-02T19:26:52.062,28.3,90.69
2019-03-02T19:26:54.064,32.2,90.7
2019-03-02T19:26:56.066,25.4,90.7
2019-03-02T19:26:58.066,26.7,90.72
2019-03-02T19:27:00.069,25.6,90.7
2019-03-02T19:27:02.069,24.1,90.72
2019-03-02T19:27:04.072,24.2,90.35
2019-03-02T19:27:06.074,20.9,90.35
2019-03-02T19:27:08.075,24.7,90.36
2019-03-02T19:27:10.077,28.2,90.36
2019-03-02T19:27:12.078,26.5,90.35
2019-03-02T19:27:14.079,27.6,90.36
2019-03-02T19:27:16.080,25.7,90.38
2019-03-02T19:27:18.082,22.3,90.38
2019-03-02T19:27:20.085,25.8,90.38
2019-03-02T19:27:22.086,26.5,90.42
2019-03-02T19:27:24.088,26.7,90.42
2019-03-02T19:27:26.089,28.6,90.43
2019-03-02T19:27:28.091,23.8,90.46
2019-03-02T19:27:30.092,26.6,90.46
2019-03-02T19:27:32.094,30.7,90.46
2019-03-02T19:27:34.096,34.7,90.49
2019-03-02T19:27:36.099,25.6,90.49
2019-03-02T19:27:38.101,27.6,90.52
2019-03-02T19:27:40.103,24.4,90.55
2019-03-02T19:27:42.105,25.6,90.6
2019-03-02T19:27:44.106,23.4,90.61
2019-03-02T19:27:46.107,24.5,90.63
2019-03-02T19:27:48.109,25.8,90.61
2019-03-02T19:27:50.111,24.1,90.63
2019-03-02T19:27:52.113,24.4,90.64
2019-03-02T19:27:54.115,26.4,90.64
2019-03-02T19:27:56.117,26.0,90.64
2019-03-02T19:27:58.119,46.9,90.72
2019-03-02T19:28:00.122,59.8,91.88
2019-03-02T19:28:02.122,55.4,92.33
2019-03-02T19:28:04.125,44.8,92.73
2019-03-02T19:28:06.127,42.7,92.43
2019-03-02T19:28:08.128,44.9,92.7
2019-03-02T19:28:10.129,48.6,93.35
2019-03-02T19:28:12.131,40.7,93.83
2019-03-02T19:28:14.132,27.3,92.88
2019-03-02T19:28:16.133,41.9,93.07
2019-03-02T19:28:18.134,23.6,93.1
2019-03-02T19:28:20.135,46.4,93.63
2019-03-02T19:28:22.136,43.2,93.65
2019-03-02T19:28:24.137,39.3,93.19
2019-03-02T19:28:26.139,35.8,93.57
2019-03-02T19:28:28.141,27.8,93.59
2019-03-02T19:28:30.142,36.4,92.88
2019-03-02T19:28:32.143,30.5,92.86
2019-03-02T19:28:34.144,22.4,92.88
2019-03-02T19:28:36.147,24.8,92.73
2019-03-02T19:28:38.147,26.5,92.51
2019-03-02T19:28:40.150,39.4,92.64
2019-03-02T19:28:42.151,27.7,92.66
2019-03-02T19:28:44.152,26.6,92.53
2019-03-02T19:28:46.153,22.5,92.53
2019-03-02T19:28:48.156,25.7,92.54
2019-03-02T19:28:50.157,24.9,92.54
2019-03-02T19:28:52.159,44.0,92.79
2019-03-02T19:28:54.160,57.6,93.58
2019-03-02T19:28:56.160,44.2,93.84
2019-03-02T19:28:58.161,29.9,93.83
2019-03-02T19:29:00.162,39.7,93.28
2019-03-02T19:29:02.163,38.4,93.27
2019-03-02T19:29:04.165,22.4,93.28
2019-03-02T19:29:06.166,34.4,93.41
2019-03-02T19:29:08.167,36.9,81.46
2019-03-02T19:29:10.168,32.0,73.8
2019-03-02T19:29:12.168,21.3,73.79
2019-03-02T19:29:14.169,20.7,73.74
2019-03-02T19:29:16.171,22.4,73.74
2019-03-02T19:29:18.173,22.3,73.75
2019-03-02T19:29:20.176,22.7,73.75
2019-03-02T19:29:22.177,24.6,73.82
2019-03-02T19:29:24.179,29.7,72.63
2019-03-02T19:29:26.180,90.8,75.6
2019-03-02T19:29:28.181,97.5,76.5
2019-03-02T19:29:30.182,98.2,76.95
2019-03-02T19:29:32.183,98.6,77.24
2019-03-02T19:29:34.184,99.1,77.4
2019-03-02T19:29:36.186,48.1,73.75
2019-03-02T19:29:38.187,20.3,73.75
2019-03-02T19:29:40.188,21.0,73.78
2019-03-02T19:29:42.189,36.3,71.2
2019-03-02T19:29:44.190,31.8,50.65
2019-03-02T19:29:46.193,21.8,50.46
2019-03-02T19:29:48.194,21.7,50.46
2019-03-02T19:29:50.195,20.1,50.46
2019-03-02T19:29:52.197,21.0,50.46
2019-03-02T19:29:54.199,20.0,50.46
2019-03-02T19:45:44.323,1.5,23.27
2019-03-02T19:45:46.792,4.7,23.28
2019-03-02T19:45:48.796,4.9,23.27
2019-03-02T19:45:50.800,5.0,23.27
2019-03-02T19:45:52.803,5.6,23.27
2019-03-02T19:45:54.808,6.2,23.27
2019-03-02T19:45:56.811,5.5,23.28
2019-03-02T19:45:58.816,6.2,23.28
2019-03-02T19:46:00.820,6.2,23.27
2019-03-02T19:46:02.823,9.6,23.28
2019-03-02T19:46:04.826,7.8,23.28
2019-03-02T19:46:06.829,7.1,23.28
2019-03-02T19:46:08.833,7.0,23.28
2019-03-02T19:46:10.837,7.1,23.28
2019-03-02T19:46:12.841,6.0,23.28
2019-03-02T19:46:14.844,7.9,23.28
2019-03-02T19:46:16.855,7.4,23.28
2019-03-02T19:46:18.859,7.6,23.28
2019-03-02T19:46:20.862,8.1,23.28
2019-03-02T19:46:22.866,9.2,23.28
2019-03-02T19:46:24.869,8.1,23.28
2019-03-02T19:46:26.873,9.1,23.28
2019-03-02T19:46:28.877,9.0,23.28
2019-03-02T19:46:30.880,6.8,23.28
2019-03-02T19:46:32.883,9.3,23.28
2019-03-02T19:46:34.887,9.7,23.29
2019-03-02T19:46:36.891,8.3,23.29
2019-03-02T19:46:38.894,7.7,23.29
2019-03-02T19:46:40.898,8.1,23.29
2019-03-02T19:46:42.902,8.0,23.29
2019-03-02T19:46:44.905,7.3,23.29
2019-03-02T19:46:46.908,7.3,23.29
2019-03-02T19:46:48.912,9.2,23.29
2019-03-02T19:46:50.915,8.9,23.28
2019-03-02T19:46:52.918,7.1,23.28
2019-03-02T19:46:54.921,7.9,23.29
2019-03-02T19:46:56.925,7.8,23.29
2019-03-02T19:46:58.928,8.6,23.29
2019-03-02T19:47:00.931,8.2,23.29
2019-03-02T19:47:02.935,8.9,23.28
2019-03-02T19:47:04.938,8.9,23.28
2019-03-02T19:47:06.941,8.4,23.29
2019-03-02T19:47:08.944,8.3,23.29
2019-03-02T19:47:10.948,9.7,23.31
2019-03-02T19:47:12.952,8.2,23.31
2019-03-02T19:47:14.954,8.1,23.31
2019-03-02T19:47:16.957,8.8,23.31
2019-03-02T19:47:18.961,8.6,23.31
2019-03-02T19:47:20.964,8.5,23.32
2019-03-02T19:47:22.968,7.1,23.32
2019-03-02T19:47:24.971,8.2,23.31
2019-03-02T19:47:26.974,8.8,23.31
2019-03-02T19:47:28.976,7.5,23.32
2019-03-02T19:47:30.980,8.4,23.32
2019-03-02T19:47:32.982,8.6,23.32
2019-03-02T19:47:34.985,9.1,23.32
2019-03-02T19:47:36.989,8.1,23.32
2019-03-02T19:47:38.992,9.2,23.32
2019-03-02T19:47:40.994,8.3,23.32
2019-03-02T19:47:42.997,9.1,23.33
2019-03-02T19:47:45,8.1,23.33
2019-03-02T19:47:47.003,9.4,23.32
2019-03-02T19:47:49.005,9.3,23.32
2019-03-02T19:47:51.008,8.8,23.32
2019-03-02T19:47:53.011,7.5,23.32
2019-03-02T19:47:55.014,7.5,23.33
2019-03-02T19:47:57.016,8.3,23.32
2019-03-02T19:47:59.018,8.5,23.33
2019-03-02T19:48:01.021,8.7,23.32
2019-03-02T19:48:03.022,7.3,23.32
2019-03-02T19:48:05.024,8.4,23.33
2019-03-02T19:48:07.027,9.1,23.32
2019-03-02T19:48:09.029,9.5,23.32
2019-03-02T19:48:11.032,8.0,23.32
2019-03-02T19:48:13.034,8.3,23.32
2019-03-02T19:48:15.036,8.4,23.32
2019-03-02T19:48:17.039,7.1,23.33
2019-03-02T19:48:19.041,7.9,23.32
2019-03-02T19:48:21.044,8.5,23.33
2019-03-02T19:48:23.046,9.5,23.32
2019-03-02T19:48:25.049,9.1,23.32
2019-03-02T19:48:27.051,20.4,24.08
2019-03-02T19:48:29.054,18.0,24.0
2019-03-02T19:48:31.056,13.5,23.82
2019-03-02T19:48:33.058,12.6,23.98
2019-03-02T19:48:35.061,12.6,23.85
2019-03-02T19:48:37.064,20.9,24.0
2019-03-02T19:48:39.065,12.3,23.98
2019-03-02T19:48:41.066,13.3,24.0
2019-03-02T19:48:43.069,12.1,23.97
2019-03-02T19:48:45.071,9.1,23.98
2019-03-02T19:48:47.074,7.4,23.97
2019-03-02T19:48:49.076,10.0,23.97
2019-03-02T19:48:51.079,10.5,23.97
2019-03-02T19:48:53.081,9.1,23.98
2019-03-02T19:48:55.083,22.0,24.56
2019-03-02T19:48:57.084,25.9,25.17
2019-03-02T19:48:59.087,56.7,26.54
2019-03-02T19:49:01.088,55.5,27.2
2019-03-02T19:49:03.089,57.6,27.64
2019-03-02T19:49:05.092,39.1,28.14
2019-03-02T19:49:07.094,12.2,28.14
2019-03-02T19:49:09.096,13.3,27.94
2019-03-02T19:49:11.098,23.5,28.02
2019-03-02T19:49:13.099,13.9,27.98
2019-03-02T19:49:15.102,15.7,27.99
2019-03-02T19:49:17.105,20.8,28.07
2019-03-02T19:49:19.107,13.5,28.16
2019-03-02T19:49:21.108,15.9,28.27
2019-03-02T19:49:23.110,21.7,24.6
2019-03-02T19:49:25.111,13.5,24.57
2019-03-02T19:49:27.113,11.8,24.57
2019-03-02T19:49:29.115,12.8,24.61
2019-03-02T19:49:31.117,10.8,24.57
2019-03-02T19:49:33.119,11.0,24.56
2019-03-02T19:49:35.121,11.7,24.58
2019-03-02T19:49:37.123,10.7,24.56
2019-03-02T19:49:39.125,11.1,24.56
2019-03-02T19:49:41.127,11.0,24.56
2019-03-02T19:49:43.130,12.0,24.57
2019-03-02T19:49:45.132,11.2,24.57
2019-03-02T19:49:47.135,11.1,24.56
2019-03-02T19:49:49.137,11.5,24.6
2019-03-02T19:49:51.140,13.6,24.57
